Imdb Link,Synopsis Link,Synopsis
http://www.imdb.com/title/tt93104,,
http://www.imdb.com/title/tt93186,,
http://www.imdb.com/title/tt93200,,
http://www.imdb.com/title/tt93209,,
http://www.imdb.com/title/tt93215,,
http://www.imdb.com/title/tt93225,,
http://www.imdb.com/title/tt93231,,
http://www.imdb.com/title/tt93260,/title/tt0093260/synopsis?ref_=tt_stry_pl,"
In San Francisco, California, down-on-his-luck naval aviator Lt. Tuck Pendleton (Dennis Quaid) resigns his commission and volunteers for a secret miniaturization experiment. At a party that opens the story, Jack gets into a fight with several other pilots whom he'd just insulted. He's turned over to his girlfriend, Lydia Maxwell, who takes him to his trashy apartment. Tuck convinces her to spend the night and the two make love. The next morning, Lydia is trying to leave before Jack wakes up and the two argue: Lydia feels Jack drinks too much and is reckless. She finally is able to leave in a cab.Tuck reports to the labs of Vectrocon, the research company conducting the miniaturization experiment. Through a complex process, Tuck and the craft he will pilot are shrunk to microscopic size and transferred into a syringe to be injected into a laboratory rabbit. Just as Tuck is about to be injected, the lab is attacked by a rival organization led by scientist Dr. Margaret Canker (Fiona Lewis) that plans to seize the experiment and steal the miniaturization technology. Two prototype microchips are necessary: one for miniaturization, the other for re-enlargement. Vectrocon is the first company to master the more difficult re-enlargement process. During the attack in the lab, Canker steals the second microchip.Experiment supervisor Ozzie Wexler (John Hora), knowing their intentions, escapes with the syringe. A chase ensues with one of Canker's henchmen, the cyborg Mr. Igoe (Vernon Wells), which ends at a nearby shopping mall. Igoe possesses a bionic hand containing a small projectile weapon like a gun and shoots Ozzie. The now-dying doctor injects Tuck and the pod into an unsuspecting Jack Putter (Martin Short), a hypochondriac Safeway grocery clerk, the first person he comes into contact with, dying shortly after. Igoe finds the broken syringe and makes a note of Jack himself.Tuck falls unconscious during the sudden injection and when he awakes is unaware of what has happened and believes he's been injected into the rabbit. After attempts to radio the lab are unsuccessful, Tuck navigates the pod to the optic nerve and implants a camera so he is able to see what the ""host"" sees. Realizing he is inside a human, Tuck makes contact by attaching another device to Jack's inner ear, enabling him to talk to Jack, initially with embarrassing consequences. Tuck explains that the pod has only a 24 hour supply of oxygen and needs his help in order to extract him by going back to the lab.Jack, after an embarrassing incident at his job and after talking to his doctor, goes to the lab to talk to Dr Niles (Mark L. Taylor) and head of security, Pete Blanchard (Harold Sylvester). He has Jack ask what went wrong; security for the experiment failed and that the chips are prototypes. Tuck talks Jack into leaving the lab and finding Lydia whom he thinks can help Jack get the second chip back.Jack makes contact with Lydia, who's a reporter who has had dealings with a stolen goods dealer, The Cowboy (Robert Picardo). They learn that The Cowboy plans to buy the computer chip from Scrimshaw. After psyching Jack up, Tuck has Jack knock The Cowboy unconscious. Tuck then activates an experimental process that controls the muscles of Jack's face, altering Jack's features so he looks identical to the Cowboy. Lydia and Jack, posing as the Cowboy, meet with Scrimshaw to steal the chip from him. However, just as they're about to take possession of the chip, Jack accidentally tips Scrimshaw and Canker that he's an imposter. Scrimshaw plans to torture Jack by having Igoe burn him with a torch built into his bionic arm. Jack's nervousness overrides the transformation of his face, revealing his true face. Mr. Igoe captures Jack and Lydia and takes them to the lab. While imprisoned, Jack and Lydia share a kiss, which, unknown to them, transfers Tuck into Lydia's body through their saliva. Once taken to the lab, the criminals miniaturize Igoe shrink him in a more sophisticated pod and inject him into Jack to locate Tuck, kill him, and obtain the other chip, which is attached to the pod.Once Igoe has been injected, Jack and Lydia escape, steal back the chip and order everyone in the lab at gunpoint into the miniaturization device, including Scrimshaw and Canker. However, not knowing how to operate it, they only manage to miniaturize everyone to 50% of the original size. Tuck, now inside Lydia, finds a growing baby and realizes that she is pregnant with his child. By going to Lydia's eardrum and playing their song (Sam Cooke's ""Cupid""), he is able to alert them what has happened. Jack and Lydia kiss again to transfer Tuck back. They frantically drive back to the lab in order to enlarge Tuck, not realizing that miniature versions of Scrimshaw and Canker are hiding in the back seat. While the villains attempt to subdue Jack and Lydia, Mr. Igoe locates Tuck in Jack's esophagus and attacks him. Tuck disables Igoe's craft, fighting him off for a few minutes and passes through to Jack's stomach, hanging above a pool of acid. Igoe attacks again, having ejected himself from his armored suit and tries to drill into the cabin of Tuck's pod. Tuck, to make Jack even more nervous, tells his host that he saw what may be a tumorous growth. Jack's ulcer reacts and he produces more stomach acid. When the pool is deep enough, Tuck detaches and plummets with the screaming Igoe attached, dissolving him to his skeleton.Back at the lab, with only minutes of supplemental oxygen left in the pod, Jack follows Tuck's instructions to eject the pod from his lungs by making himself sneeze. One of the lab scientists finds the pod on Dr Niles' glasses and gently retrieves it. Tuck and the pod are successfully enlarged, and he is reunited with Lydia and finally gets to meet Jack in person.The film ends at Tuck and Lydia's wedding, held at Wayfarers Chapel, where Tuck wears the chips from the experiment as cufflinks. When they climb into the limousine, it is revealed that Cowboy is the driver and the shrunken down Scrimshaw and Canker are hiding in the trunk, inside a suitcase. Now confident and in control of his life, Jack recognizes the Cowboy. He bids farewell to his doctor, his boss and a woman he'd tried to date, Wendy and jumps into Tuck's vintage 1967 Mustang, pursuing the limousine to rescue the newlyweds.
"
http://www.imdb.com/title/tt93277,,
http://www.imdb.com/title/tt93278,,
http://www.imdb.com/title/tt93300,/title/tt0093300/synopsis?ref_=tt_stry_pl,"
In Amity, Long Island, Ellen Brody (Lorraine Gary) still lives with her son, Sean (Mitchell Anderson), who is a police deputy. Ellen's husband, Martin -- the former chief of police -- died several years ago of a heart attack; Ellen is convinced his heart condition was caused by fear of the great white sharks he battled in the 1970s. One night just before Christmas, while on patrol in the harbor, Sean is ambushed by a great white shark disguised as a piece of driftwood. Ellen is devastated at her youngest son's death. Her eldest son, Michael (Lance Guest) arrives with his family -- wife Carla (Karen Young) and daughter Thea (Judith Barsi) -- arrive from the Bahamas, where he studies conch migration as a marine biologist. Ellen orders him to change careers as she no longer wants any of her family to have anything to do with the ocean. Instead Michael persuades her to come with them back to the Bahamas for Christmas. He promises that the ocean water is too warm for great white sharks, a species that Ellen is convinced has a vendetta against the Brodys.On the plane to the Bahamas, Ellen meets Hoagie (Michael Caine), a relaxed pilot with a gambling problem. They begin a flirtation. Michael and his colleague, Jake (Mario van Peebles) attach radio transmitters to conch shells. Carla makes ugly iron sculptures for the local government. Meanwhile, the shark that killed Sean has followed the family from Amity to the Bahamas. Ellen senses its presence, and the shark attacks the boat Michael uses as his headquarters. Michael elects not to tell anyone of his encounter with the shark but he and Jake decide to track the shark with their equipment. They put a radio tag on the shark but are not able to follow it through the ocean depths.Assuming the shark has left the area, Michael goes back down to study conch shells again. The shark appears out of nowhere and attacks Michael's submersible craft. Michael escapes into a sunken ship but the shark follows him. He barely escapes but insists on going down to look for the shark the next day. It's nowhere to be seen, as it has instead decided to attack the dedication ceremony for Carla's sculpture. It eats a woman who had taken Thea out on a banana boat. Thea makes it back to shore safely but Ellen steals Jake's boat and heads out to sea to confront the shark herself.Michael, Jake and Hoagie go after Ellen in Hoagie's plane. Hoagie tells them about Ellen's psychic visions of the shark's arrival. They buzz Ellen's boat just in time to prevent the shark from leaping out of the water and killing her. Hoagie crash lands the plane and, although at first it looks like the shark eats Hoagie, all make it to the boat safely. Jake and Michael realize they can use the radio tag and a big flashlight to shock the shark if it swims too close. Jake goes out on the gunwale to torment the shark with his magical invention but the shark leaps out of the water with a roar and snatches Jake into its jaws, breaking the gunwale.Ellen takes control of the ship's wheel. Michael uses Jake's magical invention to force the shark to roar like a tiger and leap from the water. Ellen rams the shark, impaling it on the broken gunwale, as she fantasizes about the shark attacking her loved ones and Martin's valiant stand against the first killer shark (even though she was not present to see it). The boat breaks in two and sinks. Jake resurfaces alive and with surprisingly minor bite wounds -- the shark had released him when it realized he wasn't a Brody.Ellen flies back to Amity, her fear of sharks overcome.
"
http://www.imdb.com/title/tt93405,,
http://www.imdb.com/title/tt93407,,
http://www.imdb.com/title/tt93418,,
http://www.imdb.com/title/tt93437,/title/tt0093437/synopsis?ref_=tt_stry_pl,"
Following the divorce of their parents, Micheal [Jason Patric] and Sam [Corey Haim] Emerson, along with their mother Lucy [Dianne Wiest], move to Santa Carla, California to live with their mother's father, a peculiar old man [Barnard Hughes]. Santa Carla happens to be the murder capital of the world. Santa Carla is a beach town with a boardwalk and the kids that hang out there, including a group of tough kids lead by David [Keifer Sutherland]. While Lucy gets a job working for Max [Edward Herrmann] at the local video store, Sam befriends the Frog Brothers, Edgar [Corey Feldman] and Alan [Jamison Newlander] who inform Sam that Santa Carla is crawling with vampires.Meanwhile, Michael becomes enthralled by the mysterious and beautiful Star [Jami Gertz], who happens to be the girlfriend of David. David and his gang take Michael to their hideout, which is the remnants of an old hotel that collapsed during an earthquake. While there, Michael inadvertently drinks David's blood, thinking it is wine. Michael starts to develop some side effects - including sensitivity to sounds, a lack of reflection, and even flying. Sam accuses Michael of being a vampire but Michael convinces Sam that he can figure out how to fix it. Instead, Michael sleeps with Star. Sam decides to take matters into his own hands and asks for counsel from the Frog Brothers who promptly tell Sam that the only remedy is to drive a stake in Michael's heart but that Michael may only be a half-vampire, in which case, if the head vampire is killed, Micheal will go back to normal.Meanwhile, Lucy begins to date Max and thinks that her boys are just having problems dealing with her dating after the divorce. Finally, Michael decides to take Star, along with a little half-vampire boy named Laddie Thompson [Chance Michael Corbitt], from David's clutches and brings Sam and the Frog Brothers with him to kill David and his gang while Michael grabs Star and Laddie. The inexperienced Frog Brothers manage to kill one vampire before waking the bunch and flee into the daylight. David smiles as the group escapes saying ""tonight"". Sam, Michael, and the Frog Brothers prepare for the night ahead. They prepare a bathtub full of garlic. They fill squirt guns with holy water. They prepare wooden stakes. Night falls and David and the remainder of his crowd come to Sam and Michael's house to seek vengeance. Sam and Michael take out one of the vampires by electricity and the Frog Brothers are saved by Sam & Michael's dog when the dog knocks a vampire into the bathtub with garlic. Finally, David and Michael face off. Michael kills David by pushing him onto some antlers. The only problem is that Michael doesn't go back to being human. David was not the head vampire.Just then Lucy comes home with Max from a date. Unseen by Max, Michael and Star hide in the shadows as Max approaches the deceased David. Max appears to be upset by the death. It's then that it is revealed that Max is the head vampire and that David and his gang were Max's ""children"" of sorts. Max wanted David to make Michael and Sam part of the ""family"" so that Lucy would agree to being with Max knowing what he is. Max wanted Lucy because his boys were in need of a mother. Even though his boys are dead he still wants Lucy. Max takes hold of Sam, telling Lucy that Sam will die if she doesn't come to him. Just then Lucy's father busts into the house in his car equipped with wooden stakes. Max is killed and the day is saved. As Lucy makes sure her boys are okay, the grandfather goes to the kitchen, pops open a beer and says ""There's one thing about living in Santa Carla...I never could stomach - all the damn vampires.""
"
http://www.imdb.com/title/tt93467,,
http://www.imdb.com/title/tt93476,/title/tt0093476/synopsis?ref_=tt_stry_pl,"
Jessie Montgomery (Ally Sheedy) is a spoiled rich girl who's hard partying life style and lack of self respect, as well as a lack of respect for others, annoys her father (Tom Skerritt) endlessly. When Jessie gets arrested for drunk driving and drug possession, she finally pushes her father beyond his limits and, beside himself with frustration and disappointment, he says the one thing he thought he'd never say - he wishes he'd never had a daughter. A Fairy Godmother named Stella (Beverly D'Angelo), hears his wish and decides to comply, but she arranges it so that Jessie never existed in his life. The next morning, she springs Jessie from jail, but Jessie is shocked to find that she has no money except some loose change, no family and no friends and is not sure what to do with herself, as she has never been on her own. Her father, unaware about his wish coming true, has no memory of her at all. Ultimately, Jessie is forced to take a demeaning job as a maid for an eccentric rich couple (Dick Shawn and Valerie Perrine), where she learns the true meaning of hard work, as well as the true meaning of love, friendship and self-respect. Having learned these things, she is eventually rewarded by having her old life more or less returned to her.
"
http://www.imdb.com/title/tt93477,,
http://www.imdb.com/title/tt93493,/title/tt0093493/synopsis?ref_=tt_stry_pl,"
The film begins in ancient Egypt, with a girl named Ema 'Emmy' Hesire (Kim Cattrall) and her mother (Phyllis Newman). Emmy is against her arranged marriage, and prays to the gods to be united with her true love. Strangely enough, Emmy vanishes before her mother's eyes, and ends up travelling through history, meeting famous persons of different ages, including Christopher Columbus, on her search for true love.In the present day in Philadelphia, Jonathan Switcher(Andrew McCarthy) is an artist working in a mannequin factory. Jonathan takes his time perfecting the mannequin he is currently working on, which irks his boss who claims he needs to be working more on quantity than quality. Jonathan protests, but is fired. Unknown to Jonathan, Emmy has come to possess the mannequin he has just created.Jonathan attempts to find other jobs, but his artistic passion gets him fired from almost every single one. One evening after his motorcycle breaks down in the rain, Jonathan passes by some department store windows belonging to ""Prince & Company,"" and is surprised to see his mannequin in the store window.The next day, Jonathan returns to the store, and ends up saving the life of its owner, Claire Prince Timkin (Estelle Getty). In return for this, Claire offers to find Jonathan a position in the department store. Jonathan is soon paired up with the flamboyant Hollywood Montrose (Meshach Taylor), the store's chief window-dresser.Eventually, Jonathan finds the mannequin he created, and is surprised when it comes to life when he is alone. Emmy then explains herself to Jonathan, who is unsure if he is dreaming or has gone insane. The next day, Jonathan wakes up in a newly-created window display advertising tennis equipment and sports wear, unsure if he dreamed it all or not.The window display begins to attract attention, bringing shoppers back to Prince and Company. The landmark store has been losing shoppers to a newer and trendier department store named Illustra. Secretly, a Prince and Company employee named Richards(James Spader) is being paid to convince Claire to sell her store to Illustra. However, after the recent floor traffic seen due to Jonathan's window display, Claire feels that Jonathan could be the key to saving her store.Over the next several weeks, Jonathan and Emmy continue their secret romance, and keep improving the creativity of the store's window displays. Soon, Jonathan receives a call from his former girlfriend, Roxie Shield (Carole Davis), who just happens to work for Illustra. Jonathan meets her for lunch, where Roxie says that Illustra wants him to be their chief window dresser. Jonathan explains to Roxie that he can't, considering that he likes working at Prince and Company, as well as working with a very beautiful woman there.Jonathan's words infuriate Roxie, causing her and another co-worker to sneak into Prince and Company after hours to take pictures of Jonathan and his supposed girlfriend. However, they are shocked when they see what appears to be Jonathan getting intimate with a mannequin (Emmy only comes to life or can be seen as living when only Jonathan is around).Jonathan's store windows continue to be the talk of the town, and business continues to come back to Prince and Company, leaving the head of Illustra seething. Claire has been very impressed with Jonathan's work, and soon after makes him a vice-president in the Department Store, after firing Mr Richards.Jonathan chooses to celebrate that evening by taking Emmy out on his motorcycle. However, before he can leave, he's accosted by Roxie again, who claims he needs to seek help, going around with a mannequin on his motorcycle, and begs him again to come to work at Illustra. Jonathan denies again, claiming that he has people at Prince and Company who care about him, and ""someone who makes him feel special."" As he rides away, Roxie yells after him that he'll be sorry.Later that evening, Jonathan and Emmy enjoy their time alone in the store, before Emmy leaves his side to take her place in a store window. However, the previously fired Mr Richards and a former store security guard named Felix (G.W. Bailey) have come to steal Emmy, only they are not sure which mannequin is her. In desperation, they steal all the female mannequins from the store.Jonathan wakes up the next morning in the store and is informed of this by Hollywood. Jonathan immediately suspects Illustra is behind this, and drives over there with Hollywood. Obviously, taking Emmy was an attempt to blackmail Jonathan, but all he wants to know is where Emmy is. Roxie stalks off insisting he won't see her again, with Jonathan giving chase.The chase takes Jonathan to a backroom where a giant shredder is incinerating several female mannequins, and Emmy is slowly moving along the conveyor belt to her doom. just as she is about to fall in, Jonathan grabs her, and through a miracle, Emmy comes to life, grabbing his arm, as he pulls her out. Emmy is now free of her 'curse.'In the aftermath, Claire comes to Illustra, and explains that she has videotape of Illustra's employees scheming to take over the company, as well as footage of them sneaking into the store after hours.The film then ends with Jonathan and Emmy being married in a store window at Prince and Company, with Claire and Hollywood in attendance, as well as numerous pedestrians outside the window watching them exchange vows.
"
http://www.imdb.com/title/tt93507,/title/tt0093507/synopsis?ref_=tt_stry_pl,"
On the Planet Eternia, at the centre of the universe, the forces of Skeletor (Frank Langella) have managed to seize control over Castle Grayskull. Also, Skeletor has captured the Sorceress of Grayskull (Christina Pickles) who until now has kept order over the universe. Skeletor's is planning to recieve the powers of Grayskull when the 'great eye' opens and Eternia's moon is correctly aligned.In the meantime, the Eternian forces are scattered and outnumbered. In the wasteland, one of Skeletor's patrols is attacked by Eternia's greatest warrior, He-Man (Dolph Lundgren) who is also Skeletor's arch-enemy. During the fight He Man rescues a Thenorian named Gwildor (Billy Barty), who claims to be an inventor and locksmith. He Man and his comrades go to Gwildor's home where he reveals his newest invention; the ""Cosmic Key"", which can open a portal to any location and any time. He explains that Skeletor stole the key from him and used it to get into Castle Grayskull, but Gwildor kept the prototype. With Skeletor's centurians arriving, Gwildor leads the others into a secret passageway that takes them straight to the castle.The Throne Room is empty, much to He Man's concern. While Gwildor tries to free the Sorceress from her confines, the group is surrounded by Skeletor and his troops. During the panic, Gwildor uses his key to open a random gateway which He Man and his friends escape through. Their destination seems to be Earth, but on arriving there, the key gets misplaced and the Eternians split up to find it. Meanwhile nearby, a pair of teenagers named Julie (Courteney Cox) and Kevin (Robert Duncan McNeill) discover the key in a crater and start pressing its buttons, suspecting it to be some sort of music device. At Grayskull, Skeletor's second in command Evil-Lyn (Meg Foster) tracks the key to Earth and prepares a small team of mercenaries to recover it. They consist of Saurod (Pons Marr), Blade (Anthony De Longis), Beastman (Tony Carroll) and their leader Karg (Robert Towers).Kevin and Julie are spending the evening after hours at their high school because Julie is moving away that night, following a personal tragedy and wants to say her goodbyes to both Kevin and the school. However, Kevin is curious about the 'device' their found and takes it away to get a second opinion, leaving Julie alone. A portal then opens, with the mercenaries storming into the gym where Julie is. The four of them shoot at Julie who takes cover behind the band equipment and manages to escape.He Man is searching nearby and hears Julie in distress. While the mercenaries search for Julie in a warehouse, He Man attacks the accompanying troops and saves Julie, while comrades Teela (Chelsea Field) and her father Man-at-Arms (Jon Cypher) chase the mercenaries away. On their return to Grayskull, Skeletor is infuriated by the mercenaries' failure and destroys Saurod with an energy bolt. This time with a larger force and Evil Lyn, they return to Earth.Meanwhile, Kevin returns to the school which has nearly been burnt down after Julie's escape. The detective on scene, Lubic (James Tolkan), takes Kevin to Julie's house to look for her. Over the phone, Julie reveals to Kevin the importance of the Cosmic Key. But before Julie can arrive, Lubic gets interested in the device and takes it from Kevin, suspecting it to be stolen. Immediately afterwards, Evil Lyn and her troops break in and interrogate him, then leave to catch the detective.When He Man and co. arrive at the house, Julie and Kevin decide to lead the Eternians to where Lubic has taken the key - a music store, where Kevin had been to earlier on. A battle ensues in the store, with He Man and Man-at-Arms
holding the centurians back while Gwildor tries to open a doorway back to Eternia. During the confusion however, Evil Lyn has masqueraded as Julie's mother (Gwynne Gilford) who was supposed to have died in a plane crash. While Lubic, Kevin and Gwildor argue, Julie is persuaded to steal the key for her 'mother' and doesn't realise the deception until it's too late. Evil Lyn and the others pull out and He Man gives chase. But then another doorway opens and this time, it's Skeletor himself who arrives on Earth.While the centurians march down the deserted street, He Man uses a stolen hover-board to swoop in and take the key back from Evil Lyn's grasp. But Skeletor has surrounded his friends including Julie and Kevin and sets a trap for He Man. Despite the overwhelming numbers, He Man still fights off the troops until Skeletor delivers his ultimatum. Either He Man surrenders and becomes his slave, or he'll kill He Man's friends. With no choice but to surrender, He Man leaves and returns with Skeletor, while the others are left to 'rot' on Earth. Worse still, Julie was injured by Skeletor's poisonous magic and the second key was damaged beyond repair.Back at Grayskull, Skeletor prepares for the 'Great Eye' to open and recieve ultimate power, while torturing He Man and demanding him to kneel before he his killed. Gwildor, meanwhile, tries to repair the key but explains that the tones needed were erased. Kevin goes back to the music store takes a keyboard which he can use to create the tones and open the portal. Just at the moment Skeletor becomes all powerful, comparing his new status to a God's, the portal opens and the final battle begins. Lubic, Kevin, Man-at-Arms and Teela all fight off the centurians from behind cover while He Man breaks free from his chains and recovers his sword. Skeletor and He Man clash swords and engage in combat. During the fight, He Man breaks Skeletor's staff and his new powers and god-like status vanish. He Man tells the weakened Skeletor that 'it's over', but his enemy draws a hidden sword and lunges at He Man. The fight continues, but He Man manages to knock Skeletor down the huge pit that surrounds the Throne Room.Now victorious and with Julie healed by the Sorceress, it seems like peace at last on Eternia. Kevin and Julie say goodbye to the Eternians and Gwildor opens a doorway back to Earth. When Julie awakes in her bed, she finds her parents downstairs, alive and well and about to take their fateful flight. Julie stops them from leaving and finds Kevin, who confirms it wasn't all a dream and holds out their souvenir of Eternia, a blue marble with the image of He Man holding the Sword of Grayskull high above his head.In the huge pit beneath the Throne Room, which Skeletor was knocked into, which is filled with red water. Skeletor emerges and pops his head out of the water and vows ""I'll be back!"".
"
http://www.imdb.com/title/tt93539,,
